Folsom Temperature Profiles (2001-2021) - All Sites,,,
JDAY,Depth,Temp,Seg
1207.5,10.76,13.89,63
1207.5,12.37,13.11,63
1207.5,13.99,12.94,63
1207.5,15.36,12.44,63
1207.5,16.89,12.06,63
1207.5,18.26,10.83,63
1207.5,19.87,10.61,63
1207.5,21.43,10.5,63
1207.51,22.83,10.28,63
1207.51,24.44,10.17,63
1207.51,25.91,10.17,63
1207.51,27.71,10.11,63
1207.51,29.08,10.06,63
1207.51,30.66,10.06,63
1207.51,32.34,10,63
1207.51,33.8,10,63
1207.51,35.14,9.94,63
1207.51,36.64,9.94,63
1230.5,0.21,19.44,63
1230.5,1.65,18.78,63
1230.5,3.51,18.72,63
1230.5,4.72,16.44,63
1230.5,6.16,15.61,63
1230.5,7.74,15.11,63
1230.5,9.3,14.33,63
1230.5,10.91,13.61,63
1230.5,12.34,13.22,63
1230.5,13.84,13.06,63
1230.5,15.54,12.11,63
1230.5,16.76,11.39,63
1230.5,18.59,11.17,63
1230.5,20.15,10.83,63
1230.5,21.52,10.56,63
1230.51,23.07,10.44,63
1230.51,24.63,10.39,63
1230.51,26.03,10.39,63
1230.51,27.55,10.39,63
1230.51,29.35,10.39,63
1230.51,30.69,10.39,63
1230.51,32.28,10.33,63
1230.51,33.71,10.22,63
1230.51,35.3,10.11,63
1230.51,37.16,10,63
1230.51,38.13,10,63
1230.51,39.62,9.94,63
1230.51,41.24,9.94,63
1230.51,43.13,9.89,63
1230.51,44.35,9.89,63
1230.51,46.02,9.83,63
1230.51,47.64,9.78,63
1230.51,48.77,9.78,63
1249.5,0.21,24.22,63
1249.5,1.95,23.11,63
1249.5,3.05,21.67,63
1249.5,4.69,20.28,63
1249.5,6.16,18.22,63
1249.5,7.77,16.33,63
1249.5,9.11,15.39,63
1249.5,10.73,15,63
1249.5,12.41,14.5,63
1249.5,13.96,13.56,63
1249.5,15.27,13.28,63
1249.5,16.92,12.94,63
1249.5,18.29,12.67,63
1249.5,19.9,12.39,63
1249.5,21.31,12.11,63
1249.51,22.92,11.89,63
1249.51,24.23,11.61,63
1249.51,26.03,11.11,63
1249.51,27.43,10.94,63
1249.51,29.14,10.78,63
1249.51,30.63,10.72,63
1249.51,32.34,10.67,63
1249.51,33.59,10.61,63
1249.51,35.05,10.5,63
1249.51,36.67,10.44,63
1249.51,38.34,10.39,63
1249.51,39.53,10.33,63
1249.51,41.61,10.28,63
1249.51,42.98,10.22,63
1249.51,44.41,10.22,63
1249.51,45.75,10.11,63
1249.51,47.21,10,63
1249.51,48.8,9.89,63
1249.51,50.32,9.89,63
1249.51,51.54,9.89,63
1266.5,0.4,23.89,63
1266.5,1.62,23.89,63
1266.5,3.17,23.89,63
1266.5,4.72,23.83,63
1266.5,6.4,23.83,63
1266.5,7.89,21.17,63
1266.5,9.36,19.22,63
1266.5,10.88,17.11,63
1266.5,12.44,15.78,63
1266.5,13.81,14.56,63
1266.5,15.7,14.17,63
1266.5,17.07,13.72,63
1266.5,18.35,13.33,63
1266.5,19.84,13.11,63
1266.5,21.64,12.83,63
1266.51,23.1,12.5,63
1266.51,24.48,12.17,63
1266.51,26.15,12.06,63
1266.51,27.49,11.89,63
1266.51,29.38,11.56,63
1266.51,30.54,11.39,63
1266.51,32.06,11.22,63
1266.51,33.83,11.11,63
1266.51,35.39,10.94,63
1266.51,36.73,10.89,63
1266.51,38.31,10.78,63
1266.51,39.84,10.72,63
1266.51,41.15,10.61,63
1266.51,42.82,10.61,63
1266.51,44.32,10.61,63
1266.51,45.87,10.5,63
1266.51,47.3,10.44,63
1266.51,48.92,10.28,63
1266.51,51.15,10.17,63
1285.5,0.09,25.72,63
1285.5,1.55,25.39,63
1285.5,3.08,25.22,63
1285.5,4.63,25.17,63
1285.5,6.13,25.06,63
1285.5,7.59,24.89,63
1285.5,9.24,19.89,63
1285.5,11.16,18.28,63
1285.5,12.19,16.83,63
1285.5,13.78,15.89,63
1285.5,15.33,15.22,63
1285.5,16.7,14.56,63
1285.5,18.35,14,63
1285.5,19.96,13.5,63
1285.5,21.34,13.28,63
1285.51,22.86,13.06,63
1285.51,24.54,12.33,63
1285.51,25.91,12.06,63
1285.51,27.61,11.67,63
1285.51,29.38,11.39,63
1285.51,30.54,11.28,63
1285.51,31.94,11.22,63
1285.51,33.74,11.11,63
1285.51,35.11,11,63
1285.51,36.73,10.94,63
1285.51,38.22,10.89,63
1285.51,39.68,10.83,63
1285.51,41.36,10.78,63
1285.51,42.46,10.67,63
1285.51,44.26,10.5,63
1285.51,46.02,10.44,63
1285.51,47.21,10.39,63
1285.51,49.04,10.33,63
1306.5,0.24,29.03,63
1306.5,1.55,28.98,63
1306.5,3.11,28.83,63
1306.5,4.51,27.85,63
1306.5,6.19,25.69,63
1306.5,7.65,23.75,63
1306.5,9.17,21.86,63
1306.5,10.7,20.36,63
1306.5,12.25,19.24,63
1306.5,13.72,18.31,63
1306.5,15.24,17.36,63
1306.5,16.82,16.53,63
1306.5,18.23,15.37,63
1306.5,19.78,14.8,63
1306.5,21.34,14.35,63
1306.51,22.89,13.9,63
1306.51,24.35,13.43,63
1306.51,25.97,12.87,63
1306.51,27.55,12.55,63
1306.51,29.08,12.35,63
1306.51,30.45,12.02,63
1306.51,31.97,11.84,63
1306.51,33.56,11.73,63
1306.51,35.05,11.57,63
1306.51,36.61,11.47,63
1306.51,38.16,11.35,63
1306.51,39.65,11.25,63
1306.51,41.15,11.17,63
1306.51,42.76,11.09,63
1306.51,44.23,10.99,63
1306.51,45.72,10.96,63
1306.51,46.57,10.98,63
1323.5,0.34,25.67,63
1323.5,1.71,25.72,63
1323.5,3.08,25.72,63
1323.5,4.66,25.72,63
1323.5,6,25.72,63
1323.5,7.74,24.61,63
1323.5,9.39,24.17,63
1323.5,10.82,22.72,63
1323.5,12.41,20.5,63
1323.5,14.02,19.28,63
1323.5,15.45,18.5,63
1323.5,16.95,17.33,63
1323.5,18.2,16.28,63
1323.5,19.9,15.33,63
1323.5,21.49,14.67,63
1323.51,23.07,14.06,63
1323.51,24.72,13.33,63
1323.51,25.97,13,63
1323.51,27.46,12.83,63
1323.51,29.05,12.5,63
1323.51,30.45,12.22,63
1323.51,30.78,12.28,63
1323.51,32.06,12.06,63
1323.51,33.56,11.94,63
1323.51,35.36,11.72,63
1323.51,36.64,11.61,63
1323.51,38.31,11.5,63
1323.51,39.62,11.39,63
1323.51,41.27,11.28,63
1323.51,42.95,11.17,63
1323.51,44.32,11.06,63
1323.51,44.62,11.11,63
1337.5,0.3,25.17,63
1337.5,1.49,25.18,63
1337.5,3.05,25.18,63
1337.5,4.6,25.17,63
1337.5,6.1,25.17,63
1337.5,7.65,25.16,63
1337.5,9.17,24.42,63
1337.5,10.67,23.01,63
1337.5,12.22,20.58,63
1337.5,13.78,19.82,63
1337.5,15.27,18.82,63
1337.5,16.76,18.26,63
1337.5,18.29,17.44,63
1337.5,19.87,16.85,63
1337.5,21.31,15.82,63
1337.51,22.86,14.91,63
1337.51,24.38,14.44,63
1337.51,26.03,13.8,63
1337.51,27.43,13.23,63
1337.51,28.9,12.8,63
1337.51,30.51,12.58,63
1337.51,32.1,12.39,63
1337.51,33.59,12.1,63
1337.51,35.05,11.83,63
1337.51,36.58,11.76,63
1337.51,38.16,11.68,63
1337.51,39.62,11.67,63
1337.51,41.15,11.49,63
1337.51,42.61,11.25,63
1369.5,1.58,22.94,63
1369.5,3.23,22.83,63
1369.5,4.82,22.78,63
1369.5,6.25,22.72,63
1369.5,7.62,22.67,63
1369.5,9.2,22.61,63
1369.5,10.82,22.11,63
1369.5,12.34,20.5,63
1369.5,13.84,19.56,63
1369.5,15.82,18.89,63
1369.5,16.89,18.83,63
1369.5,18.53,18.28,63
1369.5,19.96,18.11,63
1369.5,21.73,17.56,63
1369.5,23.23,17.39,63
1369.51,24.38,16.94,63
1369.51,26.03,16.28,63
1369.51,27.49,15.44,63
1369.51,29.2,14.67,63
1369.51,30.63,14.11,63
1369.51,32.16,13.56,63
1369.51,33.62,13.33,63
1369.51,35.23,12.61,63
1369.51,36.67,12.44,63
1369.51,38.4,12.17,63
1369.51,39.9,12,63
1369.51,41.18,12,63
1369.51,42.06,11.94,63
1389.5,0.49,20.33,63
1389.5,1.58,20.28,63
1389.5,3.35,20.17,63
1389.5,4.82,20.11,63
1389.5,6.68,20.11,63
1389.5,7.86,20.06,63
1389.5,9.39,20,63
1389.5,10.97,20,63
1389.5,12.31,19.94,63
1389.5,13.78,19.44,63
1389.5,15.58,18.89,63
1389.5,16.82,18.56,63
1389.5,18.41,18.28,63
1389.5,19.81,18,63
1389.5,21.43,17.89,63
1389.51,23.07,17.61,63
1389.51,24.75,17.22,63
1389.51,26.15,16.83,63
1389.51,27.49,16.28,63
1389.51,29.26,15.17,63
1389.51,30.6,14.44,63
1389.51,32.06,13.67,63
1389.51,33.92,13.11,63
1389.51,35.36,12.78,63
1389.51,36.7,12.22,63
1389.51,38.28,12,63
1389.51,39.87,11.67,63
1389.51,40.45,11.61,63
1404.5,0.37,17.67,63
1404.5,1.68,17.67,63
1404.5,3.05,17.61,63
1404.5,4.72,17.56,63
1404.5,6.25,17.56,63
1404.5,7.65,17.56,63
1404.5,9.17,17.56,63
1404.5,10.7,17.5,63
1404.5,12.28,17.5,63
1404.5,13.84,17.5,63
1404.5,15.33,17.5,63
1404.5,16.86,17.5,63
1404.5,18.32,17.5,63
1404.5,19.87,17.28,63
1404.5,21.34,17.06,63
1404.51,22.89,16.78,63
1404.51,24.38,16.56,63
1404.51,25.94,16.06,63
1404.51,27.43,15.5,63
1404.51,28.93,15.17,63
1404.51,30.54,14.78,63
1404.51,32.03,14.11,63
1404.51,33.56,13.22,63
1404.51,35.05,12.28,63
1404.51,36.58,11.83,63
1404.51,38.13,11.61,63
1404.51,38.5,11.61,63
1439.5,0.4,13.22,63
1439.5,1.68,13.22,63
1439.5,3.2,13.22,63
1439.5,4.72,13.22,63
1439.5,6.25,13.22,63
1439.5,7.96,13.22,63
1439.5,9.27,13.22,63
1439.5,10.82,13.22,63
1439.5,13.72,13.22,63
1439.5,15.33,13.17,63
1439.5,16.7,13.17,63
1439.5,18.38,13.06,63
1439.5,19.87,12.83,63
1439.5,21.34,12.67,63
1439.51,22.98,12.5,63
1439.51,24.66,12.22,63
1439.51,26.18,11.94,63
1439.51,27.49,11.78,63
1439.51,29.14,11.61,63
1439.51,30.69,11.56,63
1439.51,32.03,11.5,63
1439.51,33.62,11.39,63
1439.51,35.05,11.33,63
1439.51,36.12,11.39,63
1475.5,0.43,10.11,63
1475.5,1.58,10.11,63
1475.5,3.26,10.11,63
1475.5,4.79,10.06,63
1475.5,6.19,10.06,63
1475.5,7.65,9.94,63
1475.5,9.14,9.89,63
1475.5,10.67,9.83,63
1475.5,12.25,9.83,63
1475.5,13.72,9.78,63
1475.5,16.95,9.72,63
1475.5,18.41,9.72,63
1475.5,19.84,9.5,63
1475.5,21.34,9.33,63
1475.51,22.95,9.17,63
1475.51,24.69,8.72,63
1475.51,26.06,8.61,63
1475.51,27.58,8.39,63
1475.51,28.96,8.33,63
1475.51,30.51,8.33,63
1475.51,32.1,8.28,63
1475.51,33.56,8.22,63
1475.51,35.2,8.17,63
1475.51,36.82,8.17,63
1475.51,38.19,8.11,63
1475.51,38.44,8.17,63
1503.5,0.43,9.33,63
1503.5,1.86,9.06,63
1503.5,3.2,9,63
1503.5,4.88,9,63
1503.5,6.22,8.94,63
1503.5,7.62,8.89,63
1503.5,9.2,8.83,63
1503.5,10.94,8.78,63
1503.5,12.37,8.72,63
1503.5,13.9,8.67,63
1503.5,15.27,8.56,63
1503.5,16.86,8.39,63
1503.5,18.38,8.28,63
1503.5,19.87,8.11,63
1503.5,21.4,8.06,63
1503.51,22.92,7.94,63
1503.51,24.48,7.78,63
1503.51,25.97,7.61,63
1503.51,27.49,7.56,63
1503.51,28.96,7.39,63
1503.51,30.48,7.33,63
1503.51,32.22,7.22,63
1503.51,33.86,7.17,63
1503.51,35.05,7.11,63
1503.51,36.79,7.06,63
1503.51,38.34,7.06,63
1531.5,0.37,13.17,63
1531.5,1.49,12.33,63
1531.5,3.26,10.17,63
1531.5,4.69,10.06,63
1531.5,6.22,9.94,63
1531.5,7.68,9.83,63
1531.5,9.24,9.72,63
1531.5,10.67,9.61,63
1531.5,12.31,9.56,63
1531.5,13.93,9.5,63
1531.5,15.45,9.39,63
1531.5,16.89,9.22,63
1531.5,18.41,9.11,63
1531.5,19.84,9,63
1531.5,21.55,8.83,63
1531.51,22.86,8.67,63
1531.51,24.57,8.61,63
1531.51,26.03,8.56,63
1531.51,27.61,8.44,63
1531.51,29.02,8.39,63
1531.51,30.63,8.39,63
1531.51,32.03,8.33,63
1531.51,35.08,8.28,63
1531.51,36.7,8.28,63
1531.51,38.19,8.28,63
1531.51,39.65,8.28,63
1531.51,41.24,8.28,63
1557.5,0.49,14.89,63
1557.5,1.58,14.89,63
1557.5,3.26,14.83,63
1557.5,4.82,14.78,63
1557.5,6.25,14.72,63
1557.5,7.62,14.72,63
1557.5,9.42,14.33,63
1557.5,11.13,13.72,63
1557.5,12.25,13.06,63
1557.5,13.84,12.61,63
1557.5,15.54,11.89,63
1557.5,16.89,11.11,63
1557.5,18.53,10.61,63
1557.5,19.96,10.11,63
1557.5,21.4,10,63
1557.51,22.89,9.89,63
1557.51,24.51,9.61,63
1557.51,25.82,9.33,63
1557.51,27.74,9.17,63
1557.51,29.26,9.06,63
1557.51,30.6,9,63
1557.51,33.74,8.89,63
1557.51,35.08,8.83,63
1557.51,36.67,8.78,63
1557.51,38.47,8.78,63
1557.51,39.62,8.78,63
1557.51,41.15,8.72,63
1557.51,42.67,8.72,63
1557.51,43.56,8.72,63
1578.5,0.4,17.83,63
1578.5,1.65,17.5,63
1578.5,3.14,15.78,63
1578.5,4.66,15.44,63
1578.5,6.31,15.17,63
1578.5,7.77,15,63
1578.5,9.45,14.78,63
1578.5,10.67,14.17,63
1578.5,12.34,12.61,63
1578.5,13.81,12.17,63
1578.5,15.39,11.78,63
1578.5,16.76,11.5,63
1578.5,18.5,11.28,63
1578.5,20.3,10.33,63
1578.5,21.34,10.17,63
1578.51,23.1,9.89,63
1578.51,24.48,9.72,63
1578.51,26.15,9.61,63
1578.51,27.65,9.56,63
1578.51,29.08,9.44,63
1578.51,30.51,9.33,63
1578.51,32.1,9.22,63
1578.51,33.74,9.22,63
1578.51,35.11,9.17,63
1578.51,37,9.06,63
1578.51,38.47,9.06,63
1578.51,39.65,9,63
1578.51,41,9.06,63
1593.5,0.4,20.78,63
1593.5,1.8,20.44,63
1593.5,3.41,20.11,63
1593.5,5.09,19.94,63
1593.5,6.8,19.83,63
1593.5,7.77,18.78,63
1593.5,9.2,16.33,63
1593.5,10.73,14.67,63
1593.5,12.8,14.06,63
1593.5,14.36,12.83,63
1593.5,15.27,12.33,63
1593.5,16.86,11.78,63
1593.5,18.65,11.39,63
1593.5,19.9,11.17,63
1593.5,21.43,10.83,63
1593.51,23.04,10.61,63
1593.51,24.51,10.44,63
1593.51,25.94,10.22,63
1593.51,27.43,10.06,63
1593.51,29.14,10,63
1593.51,30.88,9.72,63
1593.51,32.19,9.67,63
1593.51,33.95,9.61,63
1593.51,35.42,9.56,63
1593.51,36.76,9.5,63
1593.51,38.44,9.44,63
1593.51,40.05,9.39,63
1593.51,41.33,9.39,63
1615.5,0.43,23.11,63
1615.5,1.55,22.94,63
1615.5,3.05,22.28,63
1615.5,4.63,20.83,63
1615.5,6.28,20.5,63
1615.5,7.74,19.89,63
1615.5,9.3,19.28,63
1615.5,10.64,17.17,63
1615.5,12.22,16.39,63
1615.5,13.72,15.89,63
1615.5,15.3,14.5,63
1615.5,17.01,13.72,63
1615.5,18.5,13,63
1615.5,20.03,12.28,63
1615.5,21.31,11.89,63
1615.51,22.92,11.56,63
1615.51,24.51,11.22,63
1615.51,25.97,10.94,63
1615.51,27.49,10.72,63
1615.51,29.02,10.67,63
1615.51,30.51,10.56,63
1615.51,32.03,10.44,63
1615.51,33.62,10.33,63
1615.51,36.58,10,63
1615.51,38.1,9.78,63
1615.51,39.65,9.61,63
1615.51,40.63,9.61,63
1635.5,0.46,24.56,63
1635.5,1.68,24.56,63
1635.5,3.23,24.5,63
1635.5,4.66,24.5,63
1635.5,6.31,24.39,63
1635.5,7.68,24.28,63
1635.5,9.17,23.89,63
1635.5,10.82,20.33,63
1635.5,12.19,19.17,63
1635.5,13.78,17.94,63
1635.5,15.24,16.33,63
1635.5,16.86,14.67,63
1635.5,18.41,13.61,63
1635.5,19.99,12.72,63
1635.5,21.37,12.33,63
1635.51,22.92,12,63
1635.51,24.51,11.61,63
1635.51,25.91,11.44,63
1635.51,27.55,11.17,63
1635.51,29.08,11.06,63
1635.51,30.78,10.94,63
1635.51,32.1,10.78,63
1635.51,33.65,10.56,63
1635.51,35.11,10.5,63
1635.51,36.58,10.44,63
1635.51,39.68,10,63
1635.51,40.02,10,63
1651.5,0.43,25.94,63
1651.5,1.71,25.94,63
1651.5,3.2,25.94,63
1651.5,4.72,25.89,63
1651.5,6.31,25.89,63
1651.5,7.68,25.78,63
1651.5,9.39,23.83,63
1651.5,10.88,22.78,63
1651.5,12.22,20.56,63
1651.5,14.05,18.17,63
1651.5,15.39,16.94,63
1651.5,16.98,15.61,63
1651.5,18.32,14.72,63
1651.5,19.99,13.89,63
1651.5,21.43,13.22,63
1651.51,23.29,12.44,63
1651.51,24.6,12.06,63
1651.51,26.06,11.78,63
1651.51,27.68,11.33,63
1651.51,29.14,11.17,63
1651.51,30.54,10.94,63
1651.51,32.13,10.94,63
1651.51,33.77,10.67,63
1651.51,36.82,10.22,63
1651.51,37.55,10.17,63
1665.5,0.09,27.67,63
1665.5,1.65,27.5,63
1665.5,3.17,26.72,63
1665.5,6.28,24.94,63
1665.5,7.8,24.44,63
1665.5,9.33,23.22,63
1665.5,10.67,22.17,63
1665.5,12.41,20.94,63
1665.5,14.02,20.44,63
1665.5,15.42,19.72,63
1665.5,16.95,18.33,63
1665.5,18.47,17.39,63
1665.5,20.06,15.94,63
1665.5,21.67,14.17,63
1665.51,22.92,13,63
1665.51,24.57,12.44,63
1665.51,25.94,11.83,63
1665.51,27.65,11.44,63
1665.51,30.75,11,63
1665.51,32.1,10.83,63
1665.51,33.68,10.56,63
1665.51,34.63,10.44,63
1683.5,0.34,26,63
1683.5,1.77,25.89,63
1683.5,3.26,25.56,63
1683.5,4.57,25.11,63
1683.5,6.19,24.39,63
1683.5,7.83,24.11,63
1683.5,9.24,23.78,63
1683.5,10.7,23.11,63
1683.5,12.65,21.78,63
1683.5,13.96,21.17,63
1683.5,15.3,20.67,63
1683.5,17.13,20.22,63
1683.5,18.38,19.89,63
1683.5,19.87,19.17,63
1683.5,21.37,18.44,63
1683.51,23.01,16.72,63
1683.51,24.54,14.5,63
1683.51,25.97,13.39,63
1683.51,27.49,12.56,63
1683.51,29.66,11.83,63
1700.5,0.24,25.33,63
1700.5,1.86,25.06,63
1700.5,3.23,24.94,63
1700.5,4.69,24.89,63
1700.5,6.31,24.78,63
1700.5,7.8,24.67,63
1700.5,9.36,24.11,63
1700.5,10.73,22.67,63
1700.5,12.44,21.67,63
1700.5,13.9,21.06,63
1700.5,15.51,20.72,63
1700.5,16.89,20.11,63
1700.5,18.47,19.89,63
1700.5,19.87,19.56,63
1700.5,21.49,19.22,63
1700.51,22.98,18.83,63
1700.51,24.54,18.33,63
1700.51,27.46,14.72,63
1700.51,29.14,13.28,63
1700.51,30.45,12.39,63
1700.51,32.13,11.94,63
1714.5,0.3,24.33,63
1714.5,1.68,23.83,63
1714.5,3.38,23.33,63
1714.5,4.82,23.22,63
1714.5,6.49,23.06,63
1714.5,8.05,22.72,63
1714.5,9.24,22.5,63
1714.5,11.16,21.78,63
1714.5,12.41,21.11,63
1714.5,13.9,20.44,63
1714.5,15.82,19.83,63
1714.5,16.82,19.78,63
1714.5,18.71,19.44,63
1714.5,19.96,19.33,63
1714.5,21.24,19.22,63
1714.51,23.32,18.94,63
1714.51,24.38,18.89,63
1714.51,27.43,18.33,63
1714.51,28.96,18,63
1714.51,30.48,16.67,63
1735.5,0.4,21.44,63
1735.5,1.8,21.33,63
1735.5,2.77,21.28,63
1735.5,4.97,21.06,63
1735.5,6.19,21.06,63
1735.5,7.86,21,63
1735.5,9.45,20.94,63
1735.5,10.97,20.61,63
1735.5,12.59,20,63
1735.5,13.93,19.56,63
1735.5,15.48,19,63
1735.5,16.92,18.72,63
1735.5,18.56,18.56,63
1735.5,19.9,18.44,63
1735.5,21.43,18.33,63
1735.51,22.8,18.22,63
1735.51,22.98,18.22,63
1735.51,24.6,18.22,63
1735.51,26,18.11,63
1735.51,27.49,17.94,63
1735.51,29.08,17.72,63
1735.51,30.69,17.17,63
1763.5,0.43,17,63
1763.5,1.77,17.06,63
1763.5,3.2,17.06,63
1763.5,4.82,17.06,63
1763.5,6.1,17.06,63
1763.5,7.83,17.06,63
1763.5,9.48,17.06,63
1763.5,10.67,17.06,63
1763.5,12.44,17.06,63
1763.5,13.96,17,63
1763.5,15.58,16.89,63
1763.5,17.01,16.89,63
1763.5,18.29,16.72,63
1763.5,19.87,16.39,63
1763.5,21.4,16.28,63
1763.51,23.1,16.06,63
1763.51,24.48,15.61,63
1763.51,26,14.61,63
1763.51,27.49,14.44,63
1763.51,28.99,14.39,63
1795.5,0.18,12.72,63
1795.5,1.8,12.72,63
1795.5,3.2,12.67,63
1795.5,4.66,12.61,63
1795.5,6.22,12.56,63
1795.5,7.89,12.56,63
1795.5,9.27,12.56,63
1795.5,10.79,12.56,63
1795.5,12.34,12.5,63
1795.5,13.96,12.22,63
1795.5,15.58,12.06,63
1795.5,16.79,11.94,63
1795.5,18.35,11.78,63
1795.5,20.06,11.72,63
1795.5,21.43,11.56,63
1795.51,23.01,11.28,63
1795.51,24.38,11,63
1795.51,26,10.89,63
1795.51,27.46,10.83,63
1795.51,28.77,10.83,63
1818.5,0.06,10.94,63
1818.5,1.58,10.72,63
1818.5,3.08,10.67,63
1818.5,4.6,10.56,63
1818.5,6.13,10.5,63
1818.5,7.86,10.5,63
1818.5,9.24,10.5,63
1818.5,10.73,10.5,63
1818.5,12.28,10.5,63
1818.5,13.78,10.5,63
1818.5,15.45,10.44,63
1818.5,16.92,10.06,63
1818.5,18.56,9.83,63
1818.5,19.93,9.5,63
1818.5,21.58,9,63
1818.51,22.95,8.56,63
1818.51,26,8.28,63
1818.51,27.49,8.28,63
1818.51,29.08,8.22,63
1854.5,0.7,8.67,63
1854.5,1.55,8.61,63
1854.5,3.05,8.61,63
1854.5,4.63,8.61,63
1854.5,6.25,8.61,63
1854.5,7.89,8.61,63
1854.5,9.48,8.61,63
1854.5,10.73,8.56,63
1854.5,12.28,8.56,63
1854.5,13.84,8.56,63
1854.5,15.39,8.39,63
1854.5,16.95,8.28,63
1854.5,18.29,8.11,63
1854.5,19.81,7.94,63
1854.5,21.46,7.83,63
1854.51,22.89,7.83,63
1854.51,24.38,7.67,63
1854.51,25.94,7.5,63
1854.51,27.65,7.5,63
1854.51,29.05,7.5,63
1854.51,30.6,7.5,63
1854.51,32.16,7.5,63
1854.51,33.74,7.5,63
1854.51,35.27,7.44,63
1854.51,36.67,7.44,63
1875.5,1.8,10.61,63
1875.5,3.08,9.78,63
1875.5,4.82,9.5,63
1875.5,6.16,9.39,63
1875.5,7.68,9.17,63
1875.5,9.2,9.11,63
1875.5,10.76,9.06,63
1875.5,12.19,8.83,63
1875.5,13.84,8.5,63
1875.5,15.3,8.33,63
1875.5,16.95,8.22,63
1875.5,18.32,8.06,63
1875.5,19.99,8,63
1875.5,21.7,7.94,63
1875.51,23.01,7.94,63
1875.51,24.41,7.89,63
1875.51,26.12,7.83,63
1875.51,27.58,7.78,63
1875.51,29.08,7.72,63
1875.51,30.69,7.67,63
1875.51,32.22,7.61,63
1875.51,33.68,7.61,63
1875.51,35.17,7.56,63
1875.51,36.73,7.5,63
1875.51,38.19,7.5,63
1916.5,0.18,13.61,63
1916.5,3.35,13.11,63
1916.5,4.63,12.67,63
1916.5,7.83,11.78,63
1916.5,9.17,10.67,63
1916.5,10.94,10.33,63
1916.5,12.5,10.28,63
1916.5,13.72,10.28,63
1916.5,15.48,10.22,63
1916.5,16.76,10.17,63
1916.5,18.41,10,63
1916.5,19.81,9.89,63
1916.5,21.37,9.89,63
1916.5,22.83,9.89,63
1916.51,24.35,9.83,63
1916.51,25.88,9.72,63
1916.51,27.61,9.67,63
1916.51,29.05,9.5,63
1916.51,30.6,9.39,63
1916.51,32.19,9.22,63
1916.51,33.59,9.06,63
1916.51,35.17,8.89,63
1916.51,36.58,8.78,63
1916.51,38.37,8.78,63
1916.51,39.65,8.72,63
1916.51,41.27,8.72,63
1916.51,42.52,8.78,63
1935.5,0.52,15.83,63
1935.5,1.8,15.67,63
1935.5,3.26,15.11,63
1935.5,4.69,14.78,63
1935.5,6.19,14.39,63
1935.5,7.62,13.39,63
1935.5,9.33,12.06,63
1935.5,10.64,11.22,63
1935.5,12.25,11,63
1935.5,13.87,11,63
1935.5,15.24,10.5,63
1935.5,16.76,10.33,63
1935.5,18.56,10.11,63
1935.5,19.81,10.11,63
1935.5,21.43,10.06,63
1935.51,22.86,10,63
1935.51,24.54,9.83,63
1935.51,25.94,9.72,63
1935.51,27.65,9.72,63
1935.51,28.96,9.72,63
1935.51,30.57,9.67,63
1935.51,32.03,9.56,63
1935.51,33.59,9.44,63
1935.51,35.2,9.39,63
1935.51,36.7,9.33,63
1935.51,38.16,9.28,63
1935.51,39.75,9.28,63
1935.51,41.12,9.22,63
1935.51,42.67,9.17,63
1960.5,0.73,20.22,63
1960.5,1.68,19.39,63
1960.5,3.08,17.61,63
1960.5,4.75,16.44,63
1960.5,6.28,15.89,63
1960.5,7.65,15.39,63
1960.5,9.14,13.78,63
1960.5,10.73,12.78,63
1960.5,12.19,12.39,63
1960.5,13.93,11.67,63
1960.5,15.36,11.33,63
1960.5,16.76,11.17,63
1960.5,18.29,10.89,63
1960.5,19.87,10.83,63
1960.5,21.43,10.61,63
1960.51,22.92,10.39,63
1960.51,24.38,10.28,63
1960.51,25.91,10.22,63
1960.51,27.49,10.22,63
1960.51,29.2,10.22,63
1960.51,30.51,10.22,63
1960.51,32,10.17,63
1960.51,33.53,10.11,63
1960.51,35.05,9.94,63
1960.51,36.85,9.94,63
1960.51,38.37,9.83,63
1960.51,39.68,9.78,63
1960.51,41.33,9.72,63
1960.51,42.67,9.67,63
1960.51,44.41,9.61,63
1960.51,45.72,9.61,63
1960.51,47.24,9.56,63
1960.51,48.77,9.5,63
1978.5,0.43,22.5,63
1978.5,1.52,22.11,63
1978.5,3.05,20.94,63
1978.5,4.57,19.33,63
1978.5,6.1,16,63
1978.5,7.62,14.5,63
1978.5,9.14,14.17,63
1978.5,10.67,13.17,63
1978.5,12.19,12.89,63
1978.5,13.72,12.78,63
1978.5,15.24,12.56,63
1978.5,16.76,12.11,63
1978.5,18.29,12,63
1978.5,19.81,11.78,63
1978.5,21.34,11.61,63
1978.51,22.86,11.39,63
1978.51,24.38,11.22,63
1978.51,25.91,11.17,63
1978.51,27.43,11.17,63
1978.51,28.96,11,63
1978.51,30.48,10.78,63
1978.51,32,10.72,63
1978.51,33.53,10.67,63
1978.51,35.05,10.56,63
1978.51,36.58,10.56,63
1978.51,38.1,10.56,63
1978.51,39.62,10.5,63
1978.51,41.15,10.5,63
1978.51,42.67,10.44,63
1978.51,44.2,10.33,63
1978.51,45.72,10.28,63
1978.51,47.24,10.28,63
1978.51,48.77,10.28,63
1991.5,0.46,23.56,63
1991.5,1.52,22.22,63
1991.5,3.05,21.17,63
1991.5,4.57,19.11,63
1991.5,6.1,18.06,63
