 JDAY,WB,VOLIN(m3),VOLPR(m3),VOLOUT(m3),VOLWD(m3),VOLEV(m3),VOLDT(m3),VOLTRB(m3),VOLICE(m3),%VOLerror,
  4131.000,   1,  0.33488435E+11,   0.00000000E+00,  -0.34209715E+11,  -0.10170761E+09,  -0.50428468E+09,   0.13707272E+09,   0.14261845E+10,   0.00000000E+00,   0.13443668E-07,
  4145.000,   1,  0.33844979E+11,   0.00000000E+00,  -0.34489338E+11,  -0.10195671E+09,  -0.50614520E+09,   0.13743223E+09,   0.14266562E+10,   0.00000000E+00,   0.76265179E-08,
  4159.000,   1,  0.34165994E+11,   0.00000000E+00,  -0.34736036E+11,  -0.10231596E+09,  -0.50809327E+09,   0.13863730E+09,   0.14271517E+10,   0.00000000E+00,   0.59044117E-08,
  4173.000,   1,  0.34430488E+11,   0.00000000E+00,  -0.34942742E+11,  -0.10268459E+09,  -0.51003320E+09,   0.13957312E+09,   0.14277410E+10,   0.00000000E+00,   0.48560891E-08,
  4187.000,   1,  0.34794060E+11,   0.00000000E+00,  -0.35269260E+11,  -0.10308133E+09,  -0.51190024E+09,   0.14063845E+09,   0.14322904E+10,   0.00000000E+00,   0.44313156E-08,
  4201.000,   1,  0.35184416E+11,   0.00000000E+00,  -0.35639954E+11,  -0.10349376E+09,  -0.51511927E+09,   0.14018129E+09,   0.14352461E+10,   0.00000000E+00,   0.49016645E-08,
  4215.000,   1,  0.35427512E+11,   0.00000000E+00,  -0.35847510E+11,  -0.10403690E+09,  -0.51888101E+09,   0.14093493E+09,   0.14359114E+10,   0.00000000E+00,   0.59433361E-08,
  4229.000,   1,  0.35559184E+11,   0.00000000E+00,  -0.36006215E+11,  -0.10458000E+09,  -0.52231759E+09,   0.14151396E+09,   0.14365767E+10,   0.00000000E+00,   0.66621225E-08,
  4243.000,   1,  0.35640362E+11,   0.00000000E+00,  -0.36122986E+11,  -0.10514579E+09,  -0.52588347E+09,   0.14208699E+09,   0.14378688E+10,   0.00000000E+00,   0.77073117E-08,
  4257.000,   1,  0.35718140E+11,   0.00000000E+00,  -0.36252710E+11,  -0.10571431E+09,  -0.52942522E+09,   0.14144125E+09,   0.14388594E+10,   0.00000000E+00,   0.81806353E-08,
  4271.000,   1,  0.35791799E+11,   0.00000000E+00,  -0.36397796E+11,  -0.10627461E+09,  -0.53277436E+09,   0.14184903E+09,   0.14395246E+10,   0.00000000E+00,   0.11527310E-07,
  4285.000,   1,  0.35867629E+11,   0.00000000E+00,  -0.36524823E+11,  -0.10683103E+09,  -0.53562656E+09,   0.14324950E+09,   0.14440885E+10,   0.00000000E+00,   0.12818917E-07,
  4299.000,   1,  0.35926079E+11,   0.00000000E+00,  -0.36659174E+11,  -0.10723775E+09,  -0.53811917E+09,   0.14334773E+09,   0.14482883E+10,   0.00000000E+00,   0.15684934E-07,
  4313.000,   1,  0.35970327E+11,   0.00000000E+00,  -0.36801819E+11,  -0.10751474E+09,  -0.53954359E+09,   0.14316179E+09,   0.14489112E+10,   0.00000000E+00,   0.33829740E-07,
  4327.000,   1,  0.36005713E+11,   0.00000000E+00,  -0.36913750E+11,  -0.10776414E+09,  -0.54140689E+09,   0.14510572E+09,   0.14493968E+10,   0.00000000E+00,   0.10175627E-06,
  4341.000,   1,  0.36039407E+11,   0.00000000E+00,  -0.37005375E+11,  -0.10795526E+09,  -0.54272513E+09,   0.14544141E+09,   0.14499190E+10,   0.00000000E+00,  -0.17895537E-06,
  4355.000,   1,  0.36074076E+11,   0.00000000E+00,  -0.37085975E+11,  -0.10814227E+09,  -0.54399862E+09,   0.14616224E+09,   0.14504012E+10,   0.00000000E+00,  -0.52893385E-07,
  4369.000,   1,  0.36108300E+11,   0.00000000E+00,  -0.37159010E+11,  -0.10831040E+09,  -0.54501590E+09,   0.14658877E+09,   0.14508729E+10,   0.00000000E+00,  -0.33165879E-07,
  4383.000,   1,  0.36149600E+11,   0.00000000E+00,  -0.37232588E+11,  -0.10847854E+09,  -0.54572745E+09,   0.14653350E+09,   0.14513567E+10,   0.00000000E+00,  -0.26573482E-07,
  4397.000,   1,  0.36188679E+11,   0.00000000E+00,  -0.37296561E+11,  -0.10864784E+09,  -0.54626390E+09,   0.14734483E+09,   0.14518406E+10,   0.00000000E+00,  -0.22989322E-07,
  4411.000,   1,  0.36267790E+11,   0.00000000E+00,  -0.37358784E+11,  -0.10881718E+09,  -0.54671472E+09,   0.14811301E+09,   0.14553445E+10,   0.00000000E+00,  -0.21503141E-07,
  4425.000,   1,  0.36313266E+11,   0.00000000E+00,  -0.37421775E+11,  -0.10897201E+09,  -0.54707047E+09,   0.14760862E+09,   0.14630677E+10,   0.00000000E+00,  -0.20250257E-07,
  4439.000,   1,  0.36344341E+11,   0.00000000E+00,  -0.37475169E+11,  -0.10912200E+09,  -0.54763342E+09,   0.14833595E+09,   0.14692476E+10,   0.00000000E+00,  -0.18510696E-07,
  4453.000,   1,  0.36388447E+11,   0.00000000E+00,  -0.37521848E+11,  -0.10923259E+09,  -0.54847815E+09,   0.14894486E+09,   0.14697314E+10,   0.00000000E+00,  -0.17790228E-07,
  4467.000,   1,  0.36688857E+11,   0.00000000E+00,  -0.37557993E+11,  -0.10932452E+09,  -0.54896811E+09,   0.14805345E+09,   0.14748399E+10,   0.00000000E+00,   0.34370852E-07,
  4481.000,   1,  0.36869011E+11,   0.00000000E+00,  -0.37596162E+11,  -0.10945689E+09,  -0.54979308E+09,   0.14945954E+09,   0.14788180E+10,   0.00000000E+00,   0.11050260E-07,
  4495.000,   1,  0.37080360E+11,   0.00000000E+00,  -0.37638520E+11,  -0.10963590E+09,  -0.55078953E+09,   0.15063659E+09,   0.14800739E+10,   0.00000000E+00,   0.62254293E-08,
  4509.000,   1,  0.37343982E+11,   0.00000000E+00,  -0.37837228E+11,  -0.10988841E+09,  -0.55258281E+09,   0.15054860E+09,   0.14861967E+10,   0.00000000E+00,   0.52798177E-08,
  4523.000,   1,  0.37493825E+11,   0.00000000E+00,  -0.37992502E+11,  -0.11029605E+09,  -0.55537492E+09,   0.15149912E+09,   0.14918160E+10,   0.00000000E+00,   0.56414213E-08,
  4537.000,   1,  0.37593996E+11,   0.00000000E+00,  -0.38076160E+11,  -0.11071757E+09,  -0.55837449E+09,   0.15265759E+09,   0.14922999E+10,   0.00000000E+00,   0.47826583E-08,
  4551.000,   1,  0.37658577E+11,   0.00000000E+00,  -0.38172079E+11,  -0.11125461E+09,  -0.56216551E+09,   0.15358380E+09,   0.14927837E+10,   0.00000000E+00,   0.41883583E-08,
  4565.000,   1,  0.37702402E+11,   0.00000000E+00,  -0.38313798E+11,  -0.11179169E+09,  -0.56602575E+09,   0.15426897E+09,   0.14932676E+10,   0.00000000E+00,   0.46605571E-08,
  4579.000,   1,  0.37751516E+11,   0.00000000E+00,  -0.38458582E+11,  -0.11243607E+09,  -0.56946239E+09,   0.15524271E+09,   0.14964653E+10,   0.00000000E+00,   0.62011030E-08,
  4593.000,   1,  0.37794242E+11,   0.00000000E+00,  -0.38617160E+11,  -0.11308441E+09,  -0.57286035E+09,   0.15612312E+09,   0.14972705E+10,   0.00000000E+00,   0.12220693E-07,
  4607.000,   1,  0.37841310E+11,   0.00000000E+00,  -0.38772086E+11,  -0.11374092E+09,  -0.57608816E+09,   0.15597363E+09,   0.14977543E+10,   0.00000000E+00,   0.60420840E-07,
  4621.000,   1,  0.37897561E+11,   0.00000000E+00,  -0.38874908E+11,  -0.11440015E+09,  -0.57930449E+09,   0.15648079E+09,   0.14982382E+10,   0.00000000E+00,  -0.17220090E-06,
  4635.000,   1,  0.37955851E+11,   0.00000000E+00,  -0.38958537E+11,  -0.11500171E+09,  -0.58203769E+09,   0.15762342E+09,   0.14987220E+10,   0.00000000E+00,  -0.57453967E-07,
  4649.000,   1,  0.37999703E+11,   0.00000000E+00,  -0.39034885E+11,  -0.11555329E+09,  -0.58440054E+09,   0.15795183E+09,   0.14992058E+10,   0.00000000E+00,  -0.25368350E-07,
  4663.000,   1,  0.38038895E+11,   0.00000000E+00,  -0.39102741E+11,  -0.11603358E+09,  -0.58643433E+09,   0.15875912E+09,   0.14996897E+10,   0.00000000E+00,  -0.17206450E-07,
  4677.000,   1,  0.38074260E+11,   0.00000000E+00,  -0.39170129E+11,  -0.11640372E+09,  -0.58797160E+09,   0.15896424E+09,   0.15001735E+10,   0.00000000E+00,  -0.14744784E-07,
  4691.000,   1,  0.38110583E+11,   0.00000000E+00,  -0.39236372E+11,  -0.11673540E+09,  -0.58929079E+09,   0.15945286E+09,   0.15006608E+10,   0.00000000E+00,  -0.12560982E-07,
  4705.000,   1,  0.38138958E+11,   0.00000000E+00,  -0.39299903E+11,  -0.11689023E+09,  -0.59034979E+09,   0.15882645E+09,   0.15011611E+10,   0.00000000E+00,  -0.11493518E-07,
  4719.000,   1,  0.38281550E+11,   0.00000000E+00,  -0.39361809E+11,  -0.11704047E+09,  -0.59106318E+09,   0.15000804E+09,   0.15016652E+10,   0.00000000E+00,  -0.17139693E-07,
  4733.000,   1,  0.38579219E+11,   0.00000000E+00,  -0.39442073E+11,  -0.11706708E+09,  -0.59168243E+09,   0.15993304E+09,   0.15021612E+10,   0.00000000E+00,   0.25758966E-07,
  4747.000,   1,  0.38819857E+11,   0.00000000E+00,  -0.39696258E+11,  -0.11709369E+09,  -0.59258486E+09,   0.15867577E+09,   0.15026571E+10,   0.00000000E+00,   0.22149364E-07,
  4761.000,   1,  0.38936749E+11,   0.00000000E+00,  -0.39849600E+11,  -0.11709944E+09,  -0.59321587E+09,   0.16076672E+09,   0.15062623E+10,   0.00000000E+00,   0.38786777E-07,
  4775.000,   1,  0.39013526E+11,   0.00000000E+00,  -0.39944683E+11,  -0.11710065E+09,  -0.59379805E+09,   0.16167917E+09,   0.15160664E+10,   0.00000000E+00,   0.45861829E-07,
  4789.000,   1,  0.39098970E+11,   0.00000000E+00,  -0.40023337E+11,  -0.11710186E+09,  -0.59425032E+09,   0.16191829E+09,   0.15257045E+10,   0.00000000E+00,   0.31645848E-07,
  4803.000,   1,  0.39151378E+11,   0.00000000E+00,  -0.40101295E+11,  -0.11710307E+09,  -0.59489976E+09,   0.16231682E+09,   0.15364198E+10,   0.00000000E+00,   0.50171893E-07,
  4817.000,   1,  0.39208198E+11,   0.00000000E+00,  -0.40175408E+11,  -0.11710354E+09,  -0.59562515E+09,   0.16266932E+09,   0.15440933E+10,   0.00000000E+00,   0.66260977E-07,
  4831.000,   1,  0.39290712E+11,   0.00000000E+00,  -0.40234887E+11,  -0.11710354E+09,  -0.59657391E+09,   0.16287753E+09,   0.15518733E+10,   0.00000000E+00,   0.35737019E-07,
  4845.000,   1,  0.39390502E+11,   0.00000000E+00,  -0.40279547E+11,  -0.11717530E+09,  -0.59750586E+09,   0.16378900E+09,   0.15602201E+10,   0.00000000E+00,   0.15580055E-07,
  4859.000,   1,  0.39481397E+11,   0.00000000E+00,  -0.40326744E+11,  -0.11735794E+09,  -0.59933150E+09,   0.16418466E+09,   0.15666320E+10,   0.00000000E+00,   0.10896448E-07,
  4873.000,   1,  0.39556234E+11,   0.00000000E+00,  -0.40373194E+11,  -0.11758294E+09,  -0.60150522E+09,   0.16467649E+09,   0.15671746E+10,   0.00000000E+00,   0.94793100E-08,
  4887.000,   1,  0.39635607E+11,   0.00000000E+00,  -0.40416081E+11,  -0.11793493E+09,  -0.60399588E+09,   0.16534086E+09,   0.15676705E+10,   0.00000000E+00,   0.79188902E-08,
  4901.000,   1,  0.39704394E+11,   0.00000000E+00,  -0.40458765E+11,  -0.11829312E+09,  -0.60695513E+09,   0.16579060E+09,   0.15681665E+10,   0.00000000E+00,   0.88612401E-08,
  4915.000,   1,  0.39754339E+11,   0.00000000E+00,  -0.40541455E+11,  -0.11881808E+09,  -0.60998678E+09,   0.16693922E+09,   0.15686624E+10,   0.00000000E+00,   0.10849639E-07,
  4929.000,   1,  0.39804758E+11,   0.00000000E+00,  -0.40633280E+11,  -0.11934302E+09,  -0.61285463E+09,   0.16669902E+09,   0.15691583E+10,   0.00000000E+00,   0.73910728E-08,
  4943.000,   1,  0.39847348E+11,   0.00000000E+00,  -0.40756715E+11,  -0.11999003E+09,  -0.61634843E+09,   0.16811080E+09,   0.15696542E+10,   0.00000000E+00,  -0.53227456E-08,
  4957.000,   1,  0.39892453E+11,   0.00000000E+00,  -0.40875089E+11,  -0.12065168E+09,  -0.61978418E+09,   0.16835103E+09,   0.15701502E+10,   0.00000000E+00,  -0.10843644E-06,
  4971.000,   1,  0.39938124E+11,   0.00000000E+00,  -0.40972547E+11,  -0.12123454E+09,  -0.62278482E+09,   0.16878259E+09,   0.15706461E+10,   0.00000000E+00,   0.70749653E-07,
  4985.000,   1,  0.39981068E+11,   0.00000000E+00,  -0.41073431E+11,  -0.12178009E+09,  -0.62525367E+09,   0.16961071E+09,   0.15711421E+10,   0.00000000E+00,   0.30854785E-07,
  4999.000,   1,  0.40019977E+11,   0.00000000E+00,  -0.41160087E+11,  -0.12224699E+09,  -0.62750626E+09,   0.16930750E+09,   0.15716380E+10,   0.00000000E+00,   0.21402307E-07,
  5013.000,   1,  0.40051948E+11,   0.00000000E+00,  -0.41229744E+11,  -0.12262318E+09,  -0.62963123E+09,   0.17012326E+09,   0.15721339E+10,   0.00000000E+00,   0.16162210E-07,
  5027.000,   1,  0.40079572E+11,   0.00000000E+00,  -0.41289058E+11,  -0.12298420E+09,  -0.63162678E+09,   0.17100862E+09,   0.15724977E+10,   0.00000000E+00,   0.13156005E-07,
  5041.000,   1,  0.40096566E+11,   0.00000000E+00,  -0.41343777E+11,  -0.12331321E+09,  -0.63311767E+09,   0.17163074E+09,   0.15725737E+10,   0.00000000E+00,   0.10467875E-07,
  5055.000,   1,  0.40110025E+11,   0.00000000E+00,  -0.41397462E+11,  -0.12362990E+09,  -0.63428548E+09,   0.17194183E+09,   0.15726143E+10,   0.00000000E+00,   0.96348656E-08,
  5069.000,   1,  0.40123724E+11,   0.00000000E+00,  -0.41447303E+11,  -0.12384400E+09,  -0.63530827E+09,   0.17195746E+09,   0.15726605E+10,   0.00000000E+00,   0.86506359E-08,
  5083.000,   1,  0.40143028E+11,   0.00000000E+00,  -0.41493439E+11,  -0.12405810E+09,  -0.63598767E+09,   0.17216041E+09,   0.15727089E+10,   0.00000000E+00,   0.88085765E-08,
  5097.000,   1,  0.40163256E+11,   0.00000000E+00,  -0.41541471E+11,  -0.12409257E+09,  -0.63663692E+09,   0.17277988E+09,   0.15727573E+10,   0.00000000E+00,   0.91036288E-08,
  5111.000,   1,  0.40179670E+11,   0.00000000E+00,  -0.41587795E+11,  -0.12412039E+09,  -0.63702519E+09,   0.17301322E+09,   0.15728057E+10,   0.00000000E+00,   0.92805427E-08,
  5125.000,   1,  0.40194097E+11,   0.00000000E+00,  -0.41624163E+11,  -0.12416817E+09,  -0.63730605E+09,   0.17342097E+09,   0.15728541E+10,   0.00000000E+00,   0.85790830E-08,
  5139.000,   1,  0.40207597E+11,   0.00000000E+00,  -0.41648006E+11,  -0.12422260E+09,  -0.63760308E+09,   0.17383397E+09,   0.15729025E+10,   0.00000000E+00,   0.84540195E-08,
  5153.000,   1,  0.40241219E+11,   0.00000000E+00,  -0.41669021E+11,  -0.12429388E+09,  -0.63784112E+09,   0.16130872E+09,   0.15729508E+10,   0.00000000E+00,   0.87227932E-08,
  5167.000,   1,  0.40401471E+11,   0.00000000E+00,  -0.41685911E+11,  -0.12437977E+09,  -0.63804140E+09,   0.17402579E+09,   0.15729992E+10,   0.00000000E+00,   0.12238080E-07,
  5181.000,   1,  0.40518529E+11,   0.00000000E+00,  -0.41704818E+11,  -0.12448768E+09,  -0.63837729E+09,   0.17404943E+09,   0.15730476E+10,   0.00000000E+00,   0.18393243E-07,
  5195.000,   1,  0.40585230E+11,   0.00000000E+00,  -0.41727662E+11,  -0.12461469E+09,  -0.63932926E+09,   0.17533941E+09,   0.15754068E+10,   0.00000000E+00,   0.20116672E-07,
  5209.000,   1,  0.40679640E+11,   0.00000000E+00,  -0.41749338E+11,  -0.12476231E+09,  -0.64025437E+09,   0.17634353E+09,   0.15777434E+10,   0.00000000E+00,   0.44495007E-07,
  5223.000,   1,  0.40769098E+11,   0.00000000E+00,  -0.41771215E+11,  -0.12495342E+09,  -0.64145943E+09,   0.17682737E+09,   0.15863622E+10,   0.00000000E+00,   0.64201301E-06,
  5237.000,   1,  0.40836627E+11,   0.00000000E+00,  -0.41807966E+11,  -0.12516420E+09,  -0.64333475E+09,   0.17768610E+09,   0.15926205E+10,   0.00000000E+00,  -0.10682839E-06,
  5251.000,   1,  0.40892627E+11,   0.00000000E+00,  -0.41846476E+11,  -0.12546539E+09,  -0.64570241E+09,   0.17792627E+09,   0.15968376E+10,   0.00000000E+00,  -0.64266791E-07,
  5265.000,   1,  0.40935739E+11,   0.00000000E+00,  -0.41914052E+11,  -0.12576657E+09,  -0.64822466E+09,   0.17843943E+09,   0.15975927E+10,   0.00000000E+00,  -0.15097885E-06,
  5279.000,   1,  0.40973104E+11,   0.00000000E+00,  -0.41988434E+11,  -0.12618558E+09,  -0.65111771E+09,   0.17898117E+09,   0.15978467E+10,   0.00000000E+00,   0.24998436E-06,
  5293.000,   1,  0.41006088E+11,   0.00000000E+00,  -0.42069035E+11,  -0.12660894E+09,  -0.65414502E+09,   0.17942268E+09,   0.15981007E+10,   0.00000000E+00,   0.61529228E-07,
  5307.000,   1,  0.41039607E+11,   0.00000000E+00,  -0.42142395E+11,  -0.12704124E+09,  -0.65706714E+09,   0.17989356E+09,   0.15983547E+10,   0.00000000E+00,   0.37691165E-07,
  5321.000,   1,  0.41080591E+11,   0.00000000E+00,  -0.42215693E+11,  -0.12747549E+09,  -0.65960942E+09,   0.18029878E+09,   0.15986087E+10,   0.00000000E+00,   0.28672194E-07,
  5335.000,   1,  0.41120858E+11,   0.00000000E+00,  -0.42274939E+11,  -0.12792149E+09,  -0.66202647E+09,   0.18104939E+09,   0.15988627E+10,   0.00000000E+00,   0.28308963E-07,
  5349.000,   1,  0.41168585E+11,   0.00000000E+00,  -0.42332601E+11,  -0.12837508E+09,  -0.66440565E+09,   0.18108628E+09,   0.15991168E+10,   0.00000000E+00,   0.29348877E-07,
  5363.000,   1,  0.41227739E+11,   0.00000000E+00,  -0.42400669E+11,  -0.12879732E+09,  -0.66653696E+09,   0.18203802E+09,   0.15993708E+10,   0.00000000E+00,   0.24040482E-07,
  5377.000,   1,  0.41260201E+11,   0.00000000E+00,  -0.42454916E+11,  -0.12917109E+09,  -0.66859806E+09,   0.18302212E+09,   0.15996663E+10,   0.00000000E+00,   0.18244913E-07,
  5391.000,   1,  0.41283743E+11,   0.00000000E+00,  -0.42504776E+11,  -0.12952036E+09,  -0.67022486E+09,   0.18321048E+09,   0.15999203E+10,   0.00000000E+00,   0.15219587E-07,
  5405.000,   1,  0.41310629E+11,   0.00000000E+00,  -0.42546247E+11,  -0.12979615E+09,  -0.67180271E+09,   0.18367272E+09,   0.16001354E+10,   0.00000000E+00,   0.11905240E-07,
  5419.000,   1,  0.41325733E+11,   0.00000000E+00,  -0.42586889E+11,  -0.13006718E+09,  -0.67297865E+09,   0.18292793E+09,   0.16001881E+10,   0.00000000E+00,   0.10443032E-07,
  5433.000,   1,  0.41342997E+11,   0.00000000E+00,  -0.42626354E+11,  -0.13020991E+09,  -0.67387536E+09,   0.18397423E+09,   0.16002438E+10,   0.00000000E+00,   0.94450815E-08,
  5447.000,   1,  0.41369922E+11,   0.00000000E+00,  -0.42663175E+11,  -0.13035264E+09,  -0.67461185E+09,   0.18388265E+09,   0.16003022E+10,   0.00000000E+00,   0.87414822E-08,
  5461.000,   1,  0.41495490E+11,   0.00000000E+00,  -0.42690080E+11,  -0.13043813E+09,  -0.67501619E+09,   0.18680800E+09,   0.16003626E+10,   0.00000000E+00,   0.11831270E-07,
  5475.000,   1,  0.41594988E+11,   0.00000000E+00,  -0.42717926E+11,  -0.13051676E+09,  -0.67555521E+09,   0.18449681E+09,   0.16033151E+10,   0.00000000E+00,   0.19911474E-07,
  5489.000,   1,  0.41649952E+11,   0.00000000E+00,  -0.42749787E+11,  -0.13061672E+09,  -0.67630602E+09,   0.18561313E+09,   0.16115146E+10,   0.00000000E+00,   0.25546903E-07,
  5503.000,   1,  0.41681492E+11,   0.00000000E+00,  -0.42782533E+11,  -0.13072680E+09,  -0.67655720E+09,   0.18584229E+09,   0.16204418E+10,   0.00000000E+00,   0.31807110E-07,
  5517.000,   1,  0.41722850E+11,   0.00000000E+00,  -0.42815377E+11,  -0.13082283E+09,  -0.67688145E+09,   0.18143236E+09,   0.16243162E+10,   0.00000000E+00,   0.35642779E-07,
  5531.000,   1,  0.41867192E+11,   0.00000000E+00,  -0.42847969E+11,  -0.13090266E+09,  -0.67721378E+09,   0.18657657E+09,   0.16321677E+10,   0.00000000E+00,  -0.99647764E-07,
  5545.000,   1,  0.41908949E+11,   0.00000000E+00,  -0.42879577E+11,  -0.13103922E+09,  -0.67809429E+09,   0.18740084E+09,   0.16409948E+10,   0.00000000E+00,  -0.57803811E-07,
  5559.000,   1,  0.41943461E+11,   0.00000000E+00,  -0.42911837E+11,  -0.13124123E+09,  -0.67897509E+09,   0.18780790E+09,   0.16450665E+10,   0.00000000E+00,  -0.51353675E-07,
  5573.000,   1,  0.41968018E+11,   0.00000000E+00,  -0.42939281E+11,  -0.13144928E+09,  -0.68051864E+09,   0.18809228E+09,   0.16453085E+10,   0.00000000E+00,  -0.58258583E-07,
  5587.000,   1,  0.41995480E+11,   0.00000000E+00,  -0.42963086E+11,  -0.13167547E+09,  -0.68246895E+09,   0.18881261E+09,   0.16455504E+10,   0.00000000E+00,  -0.62518094E-07,
  5601.000,   1,  0.42029533E+11,   0.00000000E+00,  -0.42992613E+11,  -0.13190387E+09,  -0.68423243E+09,   0.18960577E+09,   0.16457923E+10,   0.00000000E+00,  -0.56121871E-07,
  5615.000,   1,  0.42058581E+11,   0.00000000E+00,  -0.43038457E+11,  -0.13215063E+09,  -0.68661925E+09,   0.19020076E+09,   0.16460342E+10,   0.00000000E+00,  -0.86753253E-07,
  5629.000,   1,  0.42088247E+11,   0.00000000E+00,  -0.43093452E+11,  -0.13239739E+09,  -0.68852568E+09,   0.19073590E+09,   0.16462761E+10,   0.00000000E+00,  -0.25787300E-06,
  5643.000,   1,  0.42124728E+11,   0.00000000E+00,  -0.43166923E+11,  -0.13277591E+09,  -0.69071567E+09,   0.19111750E+09,   0.16465181E+10,   0.00000000E+00,   0.90570607E-07,
  5657.000,   1,  0.42152946E+11,   0.00000000E+00,  -0.43258771E+11,  -0.13317024E+09,  -0.69380981E+09,   0.19148324E+09,   0.16467600E+10,   0.00000000E+00,   0.32737712E-07,
  5671.000,   1,  0.42178684E+11,   0.00000000E+00,  -0.43365528E+11,  -0.13362081E+09,  -0.69669508E+09,   0.19254337E+09,   0.16470019E+10,   0.00000000E+00,   0.19223882E-07,
  5685.000,   1,  0.42202890E+11,   0.00000000E+00,  -0.43483104E+11,  -0.13409015E+09,  -0.69899414E+09,   0.19212486E+09,   0.16472438E+10,   0.00000000E+00,   0.10287822E-07,
  5699.000,   1,  0.42231225E+11,   0.00000000E+00,  -0.43574387E+11,  -0.13455818E+09,  -0.70111653E+09,   0.19321599E+09,   0.16474857E+10,   0.00000000E+00,   0.49864172E-08,
  5713.000,   1,  0.42260883E+11,   0.00000000E+00,  -0.43656765E+11,  -0.13502508E+09,  -0.70293135E+09,   0.19370636E+09,   0.16477277E+10,   0.00000000E+00,   0.22348453E-08,
  5727.000,   1,  0.42289728E+11,   0.00000000E+00,  -0.43717796E+11,  -0.13547527E+09,  -0.70443556E+09,   0.19429046E+09,   0.16479791E+10,   0.00000000E+00,  -0.38119767E-09,
  5741.000,   1,  0.42315423E+11,   0.00000000E+00,  -0.43751102E+11,  -0.13589016E+09,  -0.70566527E+09,   0.19431186E+09,   0.16482210E+10,   0.00000000E+00,  -0.42189379E-08,
  5755.000,   1,  0.42336605E+11,   0.00000000E+00,  -0.43785329E+11,  -0.13629123E+09,  -0.70666349E+09,   0.19448571E+09,   0.16484629E+10,   0.00000000E+00,  -0.55717688E-08,
  5769.000,   1,  0.42351083E+11,   0.00000000E+00,  -0.43813733E+11,  -0.13662870E+09,  -0.70741043E+09,   0.19516414E+09,   0.16487048E+10,   0.00000000E+00,  -0.51138615E-08,
  5783.000,   1,  0.42362096E+11,   0.00000000E+00,  -0.43838494E+11,  -0.13696618E+09,  -0.70809321E+09,   0.19528547E+09,   0.16488038E+10,   0.00000000E+00,  -0.62858548E-08,
  5797.000,   1,  0.42376798E+11,   0.00000000E+00,  -0.43862179E+11,  -0.13712520E+09,  -0.70858828E+09,   0.19556189E+09,   0.16488958E+10,   0.00000000E+00,  -0.60237680E-08,
  5811.000,   1,  0.42395550E+11,   0.00000000E+00,  -0.43884634E+11,  -0.13727760E+09,  -0.70897811E+09,   0.19563014E+09,   0.16489835E+10,   0.00000000E+00,  -0.52011922E-08,
  5825.000,   1,  0.42422036E+11,   0.00000000E+00,  -0.43906205E+11,  -0.13738928E+09,  -0.70921242E+09,   0.19578348E+09,   0.16490681E+10,   0.00000000E+00,  -0.49063984E-08,
  5839.000,   1,  0.42542808E+11,   0.00000000E+00,  -0.43926456E+11,  -0.13749209E+09,  -0.70952263E+09,   0.19718909E+09,   0.16491528E+10,   0.00000000E+00,  -0.58038657E-08,
  5853.000,   1,  0.42612739E+11,   0.00000000E+00,  -0.43947895E+11,  -0.13753248E+09,  -0.70979457E+09,   0.19609730E+09,   0.16492375E+10,   0.00000000E+00,  -0.67394424E-08,
  5867.000,   1,  0.42766953E+11,   0.00000000E+00,  -0.43965957E+11,  -0.13753248E+09,  -0.70986280E+09,   0.19351798E+09,   0.16493222E+10,   0.00000000E+00,  -0.11474851E-07,
  5881.000,   1,  0.43064717E+11,   0.00000000E+00,  -0.43995645E+11,  -0.13753248E+09,  -0.71032218E+09,   0.19740588E+09,   0.16516750E+10,   0.00000000E+00,   0.30336316E-07,
  5895.000,   1,  0.43200597E+11,   0.00000000E+00,  -0.44086050E+11,  -0.13753248E+09,  -0.71070526E+09,   0.19748334E+09,   0.16585420E+10,   0.00000000E+00,   0.13641151E-07,
  5909.000,   1,  0.43340571E+11,   0.00000000E+00,  -0.44236693E+11,  -0.13753248E+09,  -0.71115937E+09,   0.18970985E+09,   0.16647515E+10,   0.00000000E+00,   0.14008845E-07,
  5923.000,   1,  0.43858226E+11,   0.00000000E+00,  -0.44720634E+11,  -0.13753248E+09,  -0.71166276E+09,   0.19475196E+09,   0.16708955E+10,   0.00000000E+00,   0.10267738E-07,
  5937.000,   1,  0.44148292E+11,   0.00000000E+00,  -0.44971439E+11,  -0.13753248E+09,  -0.71254140E+09,   0.19974425E+09,   0.16803673E+10,   0.00000000E+00,   0.70283633E-08,
  5951.000,   1,  0.44362474E+11,   0.00000000E+00,  -0.45089431E+11,  -0.13753248E+09,  -0.71402477E+09,   0.20020565E+09,   0.16891850E+10,   0.00000000E+00,   0.41330056E-08,
  5965.000,   1,  0.44528201E+11,   0.00000000E+00,  -0.45206763E+11,  -0.13757758E+09,  -0.71613646E+09,   0.20076043E+09,   0.16973438E+10,   0.00000000E+00,   0.35107688E-08,
  5979.000,   1,  0.44685835E+11,   0.00000000E+00,  -0.45353433E+11,  -0.13779324E+09,  -0.71822031E+09,   0.20237302E+09,   0.17046939E+10,   0.00000000E+00,   0.19995813E-08,
  5993.000,   1,  0.44847140E+11,   0.00000000E+00,  -0.45528198E+11,  -0.13815141E+09,  -0.72114785E+09,   0.20349065E+09,   0.17097591E+10,   0.00000000E+00,  -0.53903178E-09,
