JDAY,Fl Wt Ave Temp,,Flow Weighted Average - Water Temperature below Folsom Reservoir (JDAY1 = 1/1/2000)
6457,15.43,,
6458,15.18,,
6459,15.27,,
6460,15.28,,
6461,15.40,,
6462,15.54,,
6463,15.66,,
6464,15.61,,
6465,15.68,,
6466,15.93,,
6467,16.07,,
6468,16.02,,
6469,16.16,,
6470,16.25,,
6471,16.31,,
6472,16.44,,
6473,16.50,,
6474,16.67,,
6475,16.58,,
6476,16.69,,
6477,16.78,,
6478,16.85,,
6479,16.72,,
6480,16.71,,
6481,16.90,,
6482,16.99,,
6483,16.93,,
6484,16.86,,
6485,17.14,,
6486,17.21,,
6487,17.22,,
6488,17.29,,
6489,17.25,,
6490,17.21,,
6491,17.25,,
6492,17.26,,
6493,17.13,,
6494,17.15,,
6495,17.07,,
6496,17.06,,
6497,17.00,,
6498,16.98,,
6499,16.85,,
6500,16.81,,
6501,16.72,,
6502,16.56,,
6503,16.39,,
6504,16.32,,
6505,16.30,,
6506,15.72,,
6507,15.83,,
6508,15.29,,
6509,15.23,,
6510,15.24,,
6511,15.33,,
6512,15.40,,
6513,15.39,,
6514,15.31,,
6515,15.53,,
6516,15.33,,
6517,15.26,,
6518,15.27,,
6519,15.33,,
6520,15.44,,
6521,15.47,,
6522,15.26,,
6523,15.30,,
6524,15.32,,
6525,15.30,,
6526,15.24,,
6527,15.17,,
6528,15.13,,
6529,15.09,,
6530,15.00,,
6531,14.89,,
6532,14.31,,
6533,13.70,,
6534,13.43,,
6535,13.24,,
6536,13.18,,
6537,13.19,,
6538,13.09,,
6539,13.10,,
6540,13.11,,
6541,13.08,,
6542,13.10,,
6543,13.10,,
6544,12.99,,
6545,12.85,,
6546,12.73,,
6547,12.65,,
6548,12.62,,
6549,12.45,,
6550,12.43,,
6551,12.26,,
6552,12.11,,
6553,11.97,,
6554,11.86,,
6555,11.73,,
6556,11.64,,
6557,11.53,,
6558,11.34,,
6559,11.33,,
6560,11.49,,
6561,11.37,,
6562,11.21,,
6563,11.09,,
6564,10.97,,
6565,11.10,,
6566,10.86,,
6567,10.74,,
6568,10.68,,
6569,10.59,,
6570,10.62,,
6571,10.56,,
6572,10.49,,
6573,10.48,,
6574,10.42,,
6575,10.34,,
6576,10.29,,
6577,10.22,,
6578,10.03,,
6579,10.08,,
6580,10.18,,
6581,10.01,,
6582,10.04,,
6583,10.32,,
6584,10.26,,
6585,10.28,,
6586,10.39,,
6587,10.37,,
6588,10.11,,
6589,10.10,,
6590,10.08,,
6591,10.13,,
6592,10.03,,
6593,10.19,,
6594,10.19,,
6595,10.14,,
6596,10.10,,
6597,10.00,,
6598,10.07,,
6599,9.97,,
6600,9.84,,
6601,9.96,,
6602,9.95,,
6603,9.87,,
6604,9.75,,
6605,9.75,,
6606,9.75,,
6607,9.64,,
6608,9.61,,
6609,9.59,,
6610,9.57,,
6611,9.56,,
6612,9.56,,
6613,9.71,,
6614,10.17,,
6615,10.31,,
6616,10.42,,
6617,10.13,,
6618,10.25,,
6619,10.26,,
6620,10.28,,
6621,10.29,,
6622,10.31,,
6623,10.26,,
6624,9.89,,
6625,10.20,,
6626,10.18,,
6627,10.18,,
6628,10.02,,
6629,10.22,,
6630,9.88,,
6631,9.79,,
6632,9.70,,
6633,9.79,,
6634,9.63,,
6635,9.59,,
6636,9.70,,
6637,9.54,,
6638,9.58,,
6639,9.67,,
6640,9.70,,
6641,9.69,,
6642,9.81,,
6643,9.77,,
6644,9.69,,
6645,9.80,,
6646,9.80,,
6647,9.58,,
6648,9.94,,
6649,9.72,,
6650,9.50,,
6651,9.63,,
6652,9.79,,
6653,9.71,,
6654,9.54,,
6655,9.26,,
6656,9.36,,
6657,9.60,,
6658,9.33,,
6659,9.47,,
6660,9.69,,
6661,9.51,,
6662,9.79,,
6663,9.97,,
6664,10.08,,
6665,10.04,,
6666,9.90,,
6667,9.94,,
6668,10.10,,
6669,10.23,,
6670,10.22,,
6671,10.50,,
6672,10.18,,
6673,11.32,,
6674,11.19,,
6675,11.01,,
6676,10.33,,
6677,10.67,,
6678,11.25,,
6679,10.89,,
6680,10.30,,
6681,10.43,,
6682,10.99,,
6683,10.85,,
6684,10.79,,
6685,10.80,,
6686,10.80,,
6687,10.80,,
6688,10.80,,
6689,10.80,,
6690,10.80,,
6691,10.80,,
6692,10.80,,
6693,10.80,,
6694,10.80,,
6695,10.80,,
6696,10.80,,
6697,10.80,,
6698,10.80,,
6699,10.87,,
6700,10.77,,
6701,11.00,,
6702,10.93,,
6703,10.84,,
6704,11.04,,
6705,11.04,,
6706,11.16,,
6707,11.30,,
6708,11.20,,
6709,11.26,,
6710,11.24,,
6711,11.47,,
6712,11.28,,
6713,11.32,,
6714,11.41,,
6715,11.43,,
6716,11.45,,
6717,11.53,,
6718,11.57,,
6719,11.69,,
6720,11.84,,
6721,11.76,,
6722,11.72,,
6723,11.83,,
6724,11.86,,
6725,11.93,,
6726,12.33,,
6727,12.12,,
6728,12.09,,
6729,12.22,,
6730,12.31,,
6731,12.46,,
6732,12.46,,
6733,12.60,,
6734,12.52,,
6735,12.70,,
6736,12.80,,
6737,12.87,,
6738,12.96,,
6739,13.04,,
6740,13.14,,
6741,13.16,,
6742,13.28,,
6743,13.50,,
6744,13.51,,
6745,13.64,,
6746,13.72,,
6747,13.91,,
6748,13.92,,
6749,14.07,,
6750,14.13,,
6751,14.36,,
6752,14.42,,
6753,14.42,,
6754,14.71,,
6755,14.89,,
6756,14.89,,
6757,14.99,,
6758,15.28,,
6759,15.28,,
6760,15.46,,
6761,15.86,,
6762,15.97,,
6763,15.99,,
6764,16.12,,
6765,16.36,,
6766,16.47,,
6767,16.57,,
6768,15.96,,
6769,16.18,,
6770,16.39,,
6771,16.52,,
6772,16.29,,
6773,16.30,,
6774,16.38,,
6775,16.38,,
6776,16.62,,
6777,17.11,,
6778,17.28,,
6779,16.43,,
6780,16.70,,
6781,16.76,,
6782,16.43,,
6783,16.82,,
6784,16.85,,
6785,16.90,,
6786,16.79,,
6787,16.49,,
6788,16.73,,
6789,16.96,,
6790,17.08,,
6791,16.75,,
6792,17.15,,
6793,16.75,,
6794,17.11,,
6795,16.59,,
6796,16.02,,
6797,16.16,,
6798,16.33,,
6799,16.50,,
6800,16.59,,
6801,16.74,,
6802,16.92,,
6803,17.13,,
6804,17.17,,
6805,17.26,,
6806,17.46,,
6807,16.92,,
6808,16.27,,
6809,16.27,,
6810,16.87,,
6811,17.08,,
6812,16.94,,
6813,16.67,,
6814,16.24,,
6815,16.28,,
6816,16.40,,
6817,15.60,,
6818,15.84,,
6819,15.66,,
6820,15.47,,
6821,15.53,,
6822,15.60,,
6823,15.77,,
6824,15.88,,
6825,15.93,,
6826,16.01,,
6827,16.11,,
6828,16.21,,
6829,16.24,,
6830,15.84,,
6831,16.26,,
6832,16.13,,
6833,16.08,,
6834,16.35,,
6835,16.39,,
6836,16.53,,
6837,16.33,,
6838,16.37,,
6839,15.62,,
6840,15.59,,
6841,15.81,,
6842,16.40,,
6843,16.54,,
6844,16.59,,
6845,16.61,,
6846,16.70,,
6847,16.42,,
6848,16.24,,
6849,16.92,,
6850,17.07,,
6851,17.15,,
6852,17.02,,
6853,17.16,,
6854,17.16,,
6855,17.45,,
6856,17.36,,
6857,17.36,,
6858,17.32,,
6859,17.28,,
6860,17.54,,
6861,17.17,,
6862,17.57,,
6863,17.10,,
6864,17.26,,
6865,17.13,,
6866,17.32,,
6867,17.31,,
6868,17.29,,
6869,17.25,,
6870,17.11,,
6871,17.15,,
6872,17.20,,
6873,17.12,,
6874,17.00,,
6875,17.01,,
6876,16.80,,
6877,16.94,,
6878,15.51,,
6879,15.19,,
6880,15.20,,
6881,15.27,,
6882,15.44,,
6883,15.04,,
6884,14.88,,
6885,14.99,,
6886,14.91,,
6887,15.14,,
6888,14.88,,
6889,15.25,,
6890,15.08,,
6891,14.93,,
6892,14.61,,
6893,14.65,,
6894,14.60,,
6895,14.44,,
6896,14.16,,
6897,14.09,,
6898,13.95,,
6899,14.06,,
6900,13.82,,
6901,13.56,,
6902,13.53,,
6903,13.68,,
6904,13.60,,
6905,13.40,,
6906,13.37,,
6907,13.26,,
6908,13.26,,
6909,13.39,,
6910,13.22,,
6911,13.13,,
6912,13.02,,
6913,12.71,,
6914,12.55,,
6915,12.44,,
6916,12.28,,
6917,12.14,,
6918,12.00,,
6919,11.94,,
6920,11.77,,
6921,11.76,,
6922,11.59,,
6923,11.49,,
6924,11.46,,
6925,11.33,,
6926,11.26,,
6927,11.26,,
6928,11.11,,
6929,11.11,,
6930,11.06,,
6931,10.97,,
6932,10.88,,
6933,10.82,,
6934,11.07,,
6935,10.94,,
6936,11.04,,
6937,10.85,,
6938,10.59,,
6939,10.49,,
6940,10.50,,
6941,10.15,,
6942,10.05,,
6943,9.96,,
6944,9.76,,
6945,9.69,,
6946,9.46,,
6947,9.53,,
6948,9.53,,
6949,9.19,,
6950,9.25,,
6951,9.29,,
6952,9.16,,
6953,9.18,,
6954,9.13,,
6955,9.16,,
6956,9.39,,
6957,9.70,,
6958,9.58,,
6959,9.49,,
6960,9.24,,
6961,9.33,,
6962,9.50,,
6963,9.50,,
6964,9.33,,
6965,9.29,,
6966,9.23,,
6967,9.25,,
6968,9.20,,
6969,9.08,,
6970,9.06,,
6971,9.06,,
6972,8.84,,
6973,9.05,,
6974,8.83,,
6975,8.91,,
6976,9.00,,
6977,9.04,,
6978,8.93,,
6979,8.76,,
6980,8.48,,
6981,8.47,,
6982,8.60,,
6983,8.61,,
6984,8.44,,
6985,8.40,,
6986,8.39,,
6987,8.34,,
6988,8.22,,
6989,8.27,,
6990,8.16,,
6991,7.90,,
6992,8.10,,
6993,8.00,,
6994,7.91,,
6995,7.75,,
6996,7.58,,
6997,7.65,,
6998,7.75,,
6999,7.92,,
7000,8.00,,
7001,8.18,,
7002,8.17,,
7003,8.09,,
7004,8.35,,
7005,8.12,,
7006,8.48,,
7007,8.55,,
7008,8.60,,
7009,8.76,,
7010,8.99,,
7011,8.84,,
7012,8.83,,
7013,8.78,,
7014,8.80,,
7015,8.85,,
7016,8.79,,
7017,8.72,,
7018,8.57,,
7019,8.51,,
7020,8.76,,
7021,8.81,,
7022,8.84,,
7023,8.84,,
7024,8.75,,
7025,9.08,,
7026,8.95,,
7027,9.21,,
7028,9.55,,
7029,9.65,,
7030,9.68,,
7031,9.70,,
7032,9.43,,
7033,9.42,,
7034,9.88,,
7035,9.82,,
7036,9.95,,
7037,9.97,,
7038,9.76,,
7039,10.10,,
7040,10.75,,
7041,10.50,,
7042,10.59,,
7043,10.51,,
7044,10.04,,
7045,10.01,,
7046,10.42,,
7047,10.40,,
7048,10.41,,
7049,10.30,,
7050,9.64,,
7051,10.68,,
7052,10.90,,
7053,10.71,,
7054,10.62,,
7055,10.45,,
7056,10.42,,
7057,10.36,,
7058,10.51,,
7059,10.33,,
7060,10.50,,
7061,10.60,,
7062,10.53,,
7063,10.68,,
7064,10.67,,
7065,10.53,,
7066,10.86,,
7067,11.69,,
7068,10.91,,
7069,10.83,,
7070,11.07,,
7071,10.84,,
7072,10.82,,
7073,10.95,,
7074,11.03,,
7075,11.10,,
7076,10.96,,
7077,11.61,,
7078,11.40,,
7079,11.12,,
7080,11.17,,
7081,11.01,,
7082,11.64,,
7083,11.40,,
7084,10.99,,
7085,10.65,,
7086,10.72,,
7087,11.03,,
7088,10.84,,
7089,10.90,,
7090,10.90,,
7091,10.82,,
7092,10.25,,
7093,10.40,,
7094,10.75,,
7095,11.32,,
7096,11.85,,
7097,11.78,,
7098,12.34,,
7099,12.83,,
7100,12.75,,
7101,12.74,,
7102,12.39,,
7103,11.96,,
7104,11.82,,
7105,11.67,,
7106,11.68,,
7107,11.77,,
7108,11.96,,
7109,11.95,,
7110,12.05,,
7111,12.15,,
7112,12.13,,
7113,12.16,,
7114,12.26,,
7115,12.29,,
7116,12.37,,
7117,12.34,,
7118,12.48,,
7119,12.43,,
7120,12.51,,
7121,12.49,,
7122,12.64,,
7123,12.64,,
7124,12.72,,
7125,12.73,,
7126,12.83,,
7127,12.90,,
7128,12.94,,
7129,13.04,,
7130,13.02,,
7131,13.11,,
7132,13.11,,
7133,13.20,,
7134,13.29,,
7135,13.38,,
7136,13.35,,
7137,13.55,,
7138,13.62,,
7139,13.31,,
7140,13.43,,
7141,13.53,,
7142,13.54,,
7143,13.60,,
7144,13.69,,
7145,13.80,,
7146,13.79,,
7147,13.88,,
7148,13.93,,
7149,13.94,,
7150,14.01,,
7151,14.12,,
7152,13.73,,
7153,13.20,,
7154,13.20,,
7155,13.20,,
7156,13.20,,
7157,13.20,,
7158,13.20,,
7159,13.20,,
7160,14.80,,
7161,16.15,,
7162,16.12,,
7163,16.39,,
7164,16.50,,
7165,16.69,,
7166,16.20,,
7167,16.02,,
7168,15.61,,
7169,15.58,,
7170,15.68,,
7171,15.57,,
7172,15.76,,
7173,15.35,,
7174,15.93,,
7175,15.83,,
7176,15.66,,
7177,15.53,,
7178,15.59,,
7179,15.53,,
7180,15.79,,
7181,16.05,,
7182,15.45,,
7183,15.60,,
7184,15.74,,
7185,15.72,,
7186,15.88,,
7187,15.93,,
7188,16.07,,
7189,16.30,,
7190,16.28,,
7191,16.00,,
7192,15.77,,
7193,16.38,,
7194,16.39,,
7195,16.36,,
7196,16.04,,
7197,15.92,,
7198,16.43,,
7199,16.19,,
7200,15.93,,
7201,16.08,,
7202,16.09,,
7203,16.10,,
7204,16.15,,
7205,16.18,,
7206,16.20,,
7207,16.31,,
7208,16.11,,
7209,16.26,,
7210,16.27,,
7211,16.23,,
7212,16.08,,
7213,16.20,,
7214,16.11,,
7215,15.97,,
7216,15.32,,
7217,15.29,,
7218,15.29,,
7219,15.35,,
7220,15.39,,
7221,15.42,,
7222,15.38,,
7223,15.43,,
7224,15.48,,
7225,15.56,,
7226,15.61,,
7227,15.62,,
7228,15.71,,
7229,15.66,,
7230,15.78,,
7231,15.76,,
7232,15.82,,
7233,15.88,,
7234,15.79,,
7235,15.82,,
7236,15.76,,
7237,15.82,,
7238,15.86,,
7239,15.92,,
7240,16.68,,
7241,16.21,,
7242,16.12,,
7243,15.90,,
7244,15.69,,
7245,14.87,,
7246,14.84,,
7247,14.80,,
7248,14.59,,
7249,14.70,,
7250,14.59,,
7251,14.57,,
7252,14.53,,
7253,14.57,,
7254,14.63,,
7255,14.68,,
7256,14.66,,
7257,14.69,,
7258,14.73,,
7259,14.87,,
7260,14.78,,
7261,14.89,,
7262,14.68,,
7263,14.61,,
7264,14.66,,
7265,14.68,,
7266,14.47,,
7267,14.49,,
7268,14.38,,
7269,14.39,,
7270,14.09,,
7271,14.03,,
7272,13.92,,
7273,13.62,,
7274,13.40,,
7275,13.18,,
7276,13.12,,
7277,12.90,,
7278,12.67,,
7279,12.58,,
7280,12.46,,
7281,12.33,,
7282,12.52,,
7283,12.56,,
7284,12.28,,
7285,12.12,,
7286,12.02,,
7287,11.89,,
7288,11.86,,
7289,11.92,,
7290,11.78,,
7291,11.69,,
7292,11.42,,
7293,11.33,,
7294,11.24,,
7295,11.16,,
7296,11.01,,
7297,11.19,,
7298,10.96,,
7299,10.79,,
7300,10.77,,
7301,10.77,,
7302,10.69,,
7303,10.56,,
7304,10.51,,
7305,10.42,,
7306,10.36,,
7307,10.31,,
7308,10.28,,
7309,10.08,,
7310,10.03,,
7311,9.91,,
7312,9.91,,
7313,9.85,,
7314,9.82,,
7315,9.92,,
7316,9.79,,
7317,9.80,,
7318,9.72,,
7319,9.67,,
7320,9.83,,
7321,9.62,,
7322,9.74,,
7323,9.72,,
7324,9.54,,
7325,9.52,,
7326,9.47,,
7327,9.36,,
7328,9.39,,
7329,9.31,,
7330,9.31,,
7331,9.30,,
7332,9.43,,
7333,9.26,,
7334,9.38,,
7335,9.35,,
7336,9.28,,
7337,9.33,,
7338,9.33,,
7339,9.42,,
7340,9.46,,
7341,9.30,,
7342,9.35,,
7343,9.27,,
7344,9.18,,
7345,9.50,,
7346,9.37,,
7347,9.18,,
7348,9.19,,
7349,8.96,,
7350,8.93,,
7351,8.86,,
7352,8.84,,
7353,9.16,,
7354,8.95,,
7355,9.01,,
7356,8.90,,
7357,9.06,,
7358,9.03,,
7359,8.97,,
7360,9.15,,
7361,9.12,,
7362,9.74,,
7363,10.24,,
7364,10.18,,
7365,9.84,,
7366,10.42,,
7367,10.68,,
7368,10.36,,
7369,10.41,,
7370,10.39,,
7371,10.16,,
7372,10.12,,
7373,10.41,,
7374,10.60,,
7375,10.75,,
7376,10.93,,
7377,10.97,,
7378,10.52,,
7379,10.43,,
7380,10.51,,
7381,10.92,,
7382,10.61,,
7383,10.54,,
7384,10.55,,
7385,10.65,,
7386,10.60,,
7387,10.77,,
7388,10.17,,
7389,10.34,,
7390,10.68,,
7391,10.79,,
7392,10.42,,
7393,10.47,,
7394,10.66,,
7395,10.63,,
7396,10.59,,
7397,10.87,,
7398,10.99,,
7399,10.94,,
7400,10.78,,
7401,10.91,,
7402,11.18,,
7403,10.69,,
7404,10.46,,
7405,10.35,,
7406,10.48,,
7407,10.30,,
7408,10.47,,
7409,10.51,,
7410,10.56,,
7411,10.46,,
7412,10.42,,
7413,10.47,,
7414,10.53,,
7415,10.63,,
7416,10.61,,
7417,11.54,,
7418,12.36,,
7419,12.82,,
7420,12.71,,
7421,12.70,,
7422,12.57,,
7423,12.83,,
7424,12.79,,
7425,12.56,,
7426,12.54,,
7427,12.60,,
7428,12.47,,
7429,12.68,,
7430,13.11,,
7431,12.73,,
7432,13.32,,
7433,13.32,,
7434,13.43,,
7435,13.20,,
7436,12.98,,
7437,13.22,,
7438,12.86,,
7439,13.42,,
7440,13.24,,
7441,13.57,,
7442,13.26,,
7443,13.35,,
7444,13.44,,
7445,13.55,,
7446,13.61,,
7447,13.24,,
7448,13.65,,
7449,13.44,,
7450,13.59,,
7451,13.66,,
7452,13.12,,
7453,13.18,,
7454,13.20,,
7455,13.59,,
7456,14.34,,
7457,13.78,,
7458,13.98,,
7459,14.12,,
7460,13.83,,
7461,14.11,,
7462,13.85,,
7463,14.14,,
7464,14.68,,
7465,14.60,,
7466,14.60,,
7467,14.79,,
7468,14.69,,
7469,14.76,,
7470,15.01,,
7471,15.08,,
7472,14.90,,
7473,15.41,,
7474,15.58,,
7475,15.56,,
7476,15.57,,
7477,15.64,,
7478,15.73,,
7479,15.88,,
7480,15.56,,
7481,15.77,,
7482,15.74,,
7483,15.88,,
7484,15.77,,
7485,16.23,,
7486,16.53,,
7487,16.56,,
7488,16.65,,
7489,16.60,,
7490,16.72,,
7491,17.20,,
7492,17.25,,
7493,16.79,,
7494,16.62,,
7495,17.19,,
7496,17.54,,
7497,17.74,,
7498,17.75,,
7499,17.62,,
7500,17.53,,
7501,17.32,,
7502,17.44,,
7503,17.72,,
7504,17.48,,
7505,17.78,,
7506,17.81,,
7507,17.38,,
7508,17.66,,
7509,17.79,,
7510,16.16,,
7511,15.41,,
7512,15.53,,
7513,15.69,,
7514,15.84,,
7515,15.93,,
7516,16.19,,
7517,16.32,,
7518,16.36,,
7519,16.63,,
7520,16.76,,
7521,16.82,,
7522,17.04,,
7523,17.13,,
7524,17.34,,
7525,17.48,,
7526,17.57,,
7527,17.79,,
7528,17.83,,
7529,18.02,,
7530,17.18,,
7531,17.31,,
7532,16.45,,
7533,15.73,,
7534,15.68,,
7535,16.60,,
7536,16.86,,
7537,16.22,,
7538,17.02,,
7539,17.72,,
7540,17.10,,
7541,17.39,,
7542,17.36,,
7543,17.37,,
7544,17.54,,
7545,17.00,,
7546,17.62,,
7547,17.80,,
7548,17.88,,
7549,17.76,,
7550,17.95,,
7551,18.15,,
7552,18.12,,
7553,17.79,,
7554,17.97,,
7555,17.97,,
7556,18.07,,
7557,18.08,,
7558,17.97,,
7559,18.25,,
7560,18.34,,
7561,18.29,,
7562,18.37,,
7563,18.23,,
7564,18.47,,
7565,18.31,,
7566,18.61,,
7567,18.38,,
7568,18.79,,
7569,18.56,,
7570,18.22,,
7571,18.65,,
7572,18.40,,
7573,18.32,,
7574,18.48,,
7575,18.41,,
7576,18.24,,
7577,18.10,,
7578,18.48,,
7579,18.21,,
7580,18.23,,
7581,18.53,,
7582,18.46,,
7583,18.37,,
7584,18.68,,
7585,18.59,,
7586,18.45,,
7587,18.49,,
7588,18.52,,
7589,18.47,,
7590,18.59,,
7591,18.58,,
7592,18.48,,
7593,17.70,,
7594,18.32,,
7595,18.07,,
7596,17.49,,
7597,18.08,,
7598,17.24,,
7599,16.93,,
7600,15.85,,
7601,15.86,,
7602,15.80,,
7603,16.07,,
7604,16.34,,
7605,15.99,,
7606,16.06,,
7607,15.50,,
7608,14.34,,
7609,13.78,,
7610,13.65,,
7611,13.96,,
7612,13.96,,
7613,13.91,,
7614,13.53,,
7615,14.09,,
7616,14.01,,
7617,14.07,,
7618,14.09,,
7619,13.93,,
7620,14.21,,
7621,13.92,,
7622,13.97,,
7623,13.77,,
7624,13.41,,
7625,13.46,,
7626,13.58,,
7627,13.73,,
7628,13.72,,
7629,13.70,,
7630,13.60,,
7631,13.39,,
7632,13.55,,
7633,13.44,,
7634,13.29,,
7635,13.48,,
7636,13.77,,
7637,13.51,,
7638,13.40,,
7639,13.22,,
7640,13.18,,
7641,13.00,,
7642,12.91,,
7643,12.84,,
7644,12.74,,
7645,12.61,,
7646,12.50,,
7647,12.38,,
7648,12.18,,
7649,12.19,,
7650,12.01,,
7651,11.81,,
7652,11.81,,
7653,11.63,,
7654,11.68,,
7655,11.53,,
7656,11.45,,
7657,11.36,,
7658,11.29,,
7659,11.23,,
7660,11.14,,
7661,11.03,,
7662,10.98,,
7663,10.82,,
7664,10.76,,
7665,10.63,,
7666,10.59,,
7667,10.55,,
7668,10.58,,
7669,10.48,,
7670,10.33,,
7671,10.33,,
7672,10.21,,
7673,10.20,,
7674,10.21,,
7675,10.03,,
7676,10.18,,
7677,10.17,,
7678,9.95,,
7679,9.93,,
7680,9.82,,
7681,9.84,,
7682,9.79,,
7683,9.78,,
7684,9.78,,
7685,9.75,,
7686,9.81,,
7687,9.75,,
7688,9.71,,
7689,10.10,,
7690,10.05,,
7691,9.78,,
7692,9.71,,
7693,9.60,,
7694,9.75,,
7695,9.57,,
7696,9.54,,
7697,9.44,,
7698,9.25,,
7699,9.26,,
7700,9.21,,
7701,9.14,,
7702,9.08,,
7703,9.01,,
7704,9.07,,
7705,8.96,,
7706,9.07,,
7707,8.89,,
7708,8.95,,
7709,9.01,,
7710,8.90,,
7711,8.90,,
7712,8.85,,
7713,8.91,,
7714,9.14,,
7715,8.98,,
7716,9.08,,
7717,8.84,,
7718,9.12,,
7719,9.12,,
7720,9.08,,
7721,8.85,,
7722,8.95,,
7723,8.94,,
7724,9.60,,
7725,10.13,,
7726,10.09,,
7727,9.72,,
7728,9.75,,
7729,9.84,,
7730,9.79,,
7731,9.80,,
7732,9.94,,
7733,9.82,,
7734,9.71,,
7735,9.85,,
7736,9.86,,
7737,10.18,,
7738,9.72,,
7739,9.97,,
7740,9.88,,
7741,10.16,,
7742,10.16,,
7743,10.04,,
7744,9.85,,
7745,9.95,,
7746,10.15,,
7747,10.23,,
7748,10.25,,
7749,10.22,,
7750,10.20,,
7751,10.74,,
7752,10.42,,
7753,10.91,,
7754,10.62,,
7755,10.46,,
7756,10.96,,
7757,10.84,,
7758,11.05,,
7759,11.38,,
7760,11.70,,
7761,11.61,,
7762,11.90,,
7763,11.69,,
7764,11.35,,
7765,11.65,,
7766,11.83,,
7767,11.99,,
7768,11.62,,
7769,12.29,,
7770,12.25,,
7771,12.52,,
7772,12.72,,
7773,12.78,,
7774,12.33,,
7775,12.95,,
7776,13.04,,
7777,13.17,,
7778,13.59,,
7779,13.56,,
7780,13.51,,
7781,13.25,,
7782,13.56,,
7783,13.31,,
7784,13.53,,
7785,13.40,,
7786,13.23,,
7787,13.86,,
7788,14.19,,
7789,13.91,,
7790,14.04,,
7791,13.84,,
7792,14.00,,
7793,14.51,,
7794,14.76,,
7795,15.03,,
7796,15.15,,
7797,14.72,,
7798,15.23,,
7799,15.55,,
7800,15.58,,
7801,15.86,,
7802,15.50,,
7803,15.87,,
7804,15.88,,
7805,15.27,,
7806,15.77,,
7807,15.47,,
7808,15.88,,
7809,15.65,,
7810,15.48,,
7811,16.64,,
7812,15.93,,
7813,15.99,,
7814,16.33,,
7815,16.32,,
7816,15.97,,
7817,16.66,,
7818,16.52,,
7819,16.56,,
7820,16.43,,
7821,16.74,,
7822,16.96,,
7823,16.70,,
7824,16.70,,
7825,17.12,,
7826,17.16,,
7827,17.28,,
7828,17.19,,
7829,16.78,,
7830,16.79,,
7831,16.76,,
7832,17.06,,
7833,17.66,,
7834,18.13,,
7835,18.17,,
7836,18.41,,
7837,18.83,,
7838,19.14,,
7839,19.34,,
7840,19.52,,
7841,18.45,,
7842,18.43,,
7843,19.47,,
7844,19.01,,
7845,18.74,,
7846,18.70,,
7847,18.76,,
7848,19.06,,
7849,19.10,,
7850,19.33,,
7851,19.61,,
7852,19.70,,
7853,19.94,,
7854,19.52,,
7855,19.37,,
7856,19.49,,
7857,19.22,,
7858,19.63,,
7859,19.52,,
7860,19.66,,
7861,18.89,,
7862,19.13,,
7863,19.24,,
7864,19.71,,
7865,19.73,,
7866,19.48,,
7867,19.60,,
7868,17.19,,
7869,17.23,,
7870,17.20,,
7871,16.56,,
7872,17.33,,
7873,19.49,,
7874,18.91,,
7875,20.66,,
7876,20.58,,
7877,19.96,,
7878,19.94,,
7879,18.54,,
7880,18.20,,
7881,18.40,,
7882,19.17,,
7883,18.75,,
7884,18.54,,
7885,18.92,,
7886,18.88,,
7887,19.73,,
7888,19.36,,
7889,19.29,,
7890,18.74,,
7891,19.41,,
7892,19.76,,
7893,19.37,,
7894,19.25,,
7895,18.45,,
7896,19.59,,
7897,19.74,,
7898,19.40,,
7899,19.61,,
7900,20.01,,
7901,18.23,,
7902,19.98,,
7903,19.89,,
7904,18.91,,
7905,18.46,,
7906,18.71,,
7907,19.55,,
7908,19.79,,
7909,19.55,,
7910,19.59,,
7911,19.50,,
7912,19.58,,
7913,19.92,,
7914,19.83,,
7915,20.22,,
7916,19.92,,
7917,20.04,,
7918,19.91,,
7919,19.95,,
7920,19.95,,
7921,19.89,,
7922,19.87,,
7923,19.70,,
7924,19.61,,
7925,19.62,,
7926,19.62,,
7927,19.69,,
7928,19.31,,
7929,18.96,,
7930,18.80,,
7931,19.84,,
7932,19.78,,
7933,20.16,,
7934,19.99,,
7935,20.67,,
7936,19.35,,
7937,19.54,,
7938,19.57,,
7939,19.42,,
7940,19.40,,
7941,19.31,,
7942,19.52,,
7943,19.63,,
7944,19.48,,
7945,19.46,,
7946,19.51,,
7947,19.44,,
7948,19.00,,
7949,19.29,,
7950,19.05,,
7951,19.35,,
7952,18.53,,
7953,18.45,,
7954,18.28,,
7955,17.72,,
7956,16.06,,
7957,15.07,,
7958,14.99,,
7959,14.51,,
7960,14.58,,
7961,14.35,,
7962,14.37,,
7963,14.58,,
7964,15.27,,
7965,14.71,,
7966,14.68,,
7967,12.76,,
7968,12.26,,
7969,12.56,,
7970,11.95,,
7971,12.20,,
7972,12.42,,
7973,12.48,,
7974,11.96,,
7975,12.06,,
7976,11.65,,
7977,12.33,,
7978,12.48,,
7979,12.80,,
7980,12.85,,
7981,12.88,,
7982,12.99,,
7983,13.09,,
7984,13.32,,
7985,13.42,,
7986,13.34,,
7987,13.49,,
7988,13.17,,
7989,13.16,,
7990,13.46,,
7991,13.43,,
7992,13.42,,
7993,13.50,,
7994,13.49,,
7995,13.45,,
7996,13.45,,
7997,13.48,,
7998,13.42,,
7999,13.35,,
8000,13.33,,
8001,13.22,,
8002,13.46,,
8003,13.44,,
8004,12.90,,
